,Products,depths,Solved
74,O=C(O)c1ccc(C(F)(F)F)cc1C(F)F,4.0,True
75,C=Cc1ccc2cccc(-c3ccc(C(=O)O)cc3)c2c1,11.0,False
76,Cc1ccc(COc2cc(Cc3cccc(C)c3C)c(Br)c(C(=O)O)c2)cc1C,11.0,False
77,Cc1cc(-c2cc(C(F)(F)F)ccc2C(=O)O)ccc1Cl,11.0,False
78,COc1cc(Oc2cc(Cl)ccc2C(=O)O)ccc1C(F)(F)F,11.0,False
79,O=C(O)Cc1ccc(F)cc1O,1.0,True
80,O=C(O)c1ccc(Cl)cc1-c1cccc(O)c1C(F)(F)F,11.0,False
81,O=C(O)C1(c2ccc(F)cc2F)CCc2ccccc2C1,11.0,False
82,Cn1cnc(C(=O)O)c1-c1cccc(Cl)c1,11.0,False
83,O=C(O)c1cc(C(F)F)[nH]c(=O)c1,1.0,True
84,O=C(O)c1cc(-c2ccc3[nH]ccc3c2)c(F)cn1,11.0,False
85,O=C(O)Cc1cc(Cl)c(Cl)cc1-c1ccc(Cl)c(Cl)c1,11.0,False
86,O=C(O)c1ccc(-c2ccc(F)c(F)c2)s1,11.0,False
87,COc1ccc(-c2ccc(C(F)(F)F)cc2C)c(C(=O)O)c1O,11.0,False
88,CNCc1ccc(-c2cccc(C(=O)O)c2)cc1[N+](=O)[O-],11.0,False
89,Cc1cc(-c2ccccc2C(=O)O)ccc1C(F)(F)F,11.0,False
90,Cc1ccc(Cl)cc1COc1cc(-c2ccc(C(=O)O)nc2C)ccc1F,11.0,False
91,O=C(O)c1cc(O)cc(F)c1,1.0,True
92,CCC(C)(C)c1cc(-c2ccc(C(=O)O)cc2)ccc1OC,11.0,False
93,O=C(O)c1ccc2c(c1)C(=O)CC2,1.0,True
94,O=C(O)c1ccc(-c2cc(Cl)cs2)cc1,11.0,False
95,CC(C)c1ccc(Cc2cc(F)c(F)c(F)c2)c(C(=O)O)c1,11.0,False
96,Cc1cc(C)c(C(=O)O)c(F)c1Oc1ccccc1,11.0,False
97,Cc1ccc(-c2cnc(N)nc2)cc1C(=O)O,11.0,False
98,CC(=O)c1cc(C)c(C(=O)O)cc1-c1ccc(Cc2ccccc2)cc1,11.0,False
99,COc1ccc(F)c(-c2cccc(C(=O)O)c2)c1,11.0,False
100,O=C(O)c1cc2cn[nH]c2o1,11.0,False
101,CC(C)(C)c1c(Cl)ccc(O)c1C(=O)O,11.0,False
102,COc1cccc(C(=O)O)c1OC(F)(F)F,1.0,True
103,CCc1cc(F)ccc1C(=O)O,2.0,True
104,Cn1cnc(-c2ccc(C(=O)O)cc2)c1,11.0,False
105,O=C(O)c1ccc(Cl)cc1Br,2.0,True
106,COc1cc(-c2ccc(C(=O)O)c(F)c2)ccc1C,11.0,False
107,CC(=O)c1cc(C)c(-c2ccc(C(=O)O)cc2)cc1C(C)(C)C,11.0,False
108,COc1ccc(C(F)(F)F)cc1-c1ccccc1C(=O)O,11.0,False
109,CNc1cc(C(C)C)ccc1C(=O)O,11.0,False
110,CC(C)c1cc(Cl)ccc1COc1cccc(C(=O)O)c1,11.0,False
111,CC(=O)c1ccc(-c2cccc(C(F)(F)F)c2)c(C(=O)O)c1,5.0,True
112,O=C(O)c1c2ccccc2cc2cccnc12,11.0,False
113,O=C(O)c1ccc(Cl)cc1-c1ccccc1F,11.0,False
114,CCCCOc1ccc(C(=O)O)c(Cl)c1,11.0,False
115,CCc1cc(C(=O)O)cc(-c2ccccn2)c1,11.0,False
116,Cc1ccc(F)cc1-c1ccc(F)cc1C(=O)O,11.0,False
117,COc1cc(-c2cc(Cl)cc(C(=O)O)c2)ccc1OCc1ccccc1,11.0,False
118,O=C(O)c1cc(Cl)[nH]c1-c1cccc(O)c1,11.0,False
119,COc1c(OCC(F)(F)F)ccc(C)c1C(=O)O,11.0,False
120,O=C(O)c1ccc(F)c(-n2cccc2)c1,11.0,False
121,O=C(O)c1csc(-c2ccoc2)n1,0.0,True
122,O=C(O)c1cccc(-c2ccc(O)cc2)c1F,5.0,True
123,O=C(O)c1cccc(F)c1Oc1ccccc1,1.0,True
124,O=C(O)c1cc(-c2ccns2)sc1Oc1cccnc1,11.0,False
125,O=C(O)c1ccc(Oc2cc(F)c(F)c(OCC3CC3)c2)c(F)c1,11.0,False
126,O=C(O)c1c[nH]c(-c2ccc(Br)cc2)c1,11.0,False
127,O=C(O)c1ccccc1-c1ccc(Br)c(Cl)c1,11.0,False
128,Cc1ccccc1-c1cc(C(=O)O)noc1=O,11.0,False
129,Cc1ccccc1Cc1c(Cl)cnc(C(=O)O)c1Cl,11.0,False
130,COc1cc(-c2ccn(C)c(=O)c2)ccc1C(=O)O,11.0,False
131,CC(=O)Cc1c(Br)cccc1C(=O)O,0.0,True
132,CCCc1cc(C(=O)O)ccc1-c1ccc(C(F)(F)F)cc1C,11.0,False
133,O=C(O)c1cc(O)cc(OC(F)(F)F)c1,11.0,False
134,O=C(O)c1cc(Cl)cc(Cl)c1-c1ccc(C(F)(F)F)cc1,11.0,False
135,C=Cc1cccc(-c2cc(C(=O)O)c[nH]2)c1,11.0,False
136,CCOc1ccc(-c2ccc(C(C)(C)C)c3[nH]ccc23)c(C(=O)O)c1,11.0,False
137,O=C(O)c1c(O)ccc2ccsc12,11.0,False
138,COc1ccc(Oc2c(F)ccc(-c3c[nH]cc3C(=O)O)c2C)cc1,11.0,False
139,CCc1cc(C(=O)O)c(C(C)(F)F)cc1Cl,11.0,False
140,CCNc1ccc(-c2ccc(C(=O)O)cc2)cc1,11.0,False
141,CCOc1ccc(C(=O)O)c(OCc2cccc(OC)c2)c1,11.0,False
142,Cc1c(N)ccc(C(=O)O)c1Cl,11.0,False
143,CC(=O)C1=CC(=C(C)c2ccc(C(=O)O)nc2)NC(C(F)(F)F)=C1C(C)=O,11.0,False
144,Cc1cc(C(=O)O)cc(C)c1-c1cccc(Cl)c1Cl,11.0,False
145,N#Cc1ccc(Cc2cccc(C(=O)O)c2Br)cc1,11.0,False
146,CCCc1c(C)cccc1C(=O)O,11.0,False
147,O=C(O)c1cccc(CC=Cc2ccccc2)c1O,9.0,True
148,Cc1ccccc1-n1c(C(=O)O)cc2ccccc21,2.0,True
149,O=C(O)c1c(Cl)cccc1CCNCc1cccnc1,11.0,False
150,O=C(O)Cc1cccc(OC(F)F)c1OC(F)F,11.0,False
151,CCC(C)c1cccc2cc3ccc(C(=O)O)cc3c(Cl)c12,11.0,False
152,O=C(O)c1cccc(-c2ccccc2Cc2ccncc2)c1,11.0,False
153,CC(=O)c1cc(CCC(=O)O)nc2ccccc12,11.0,False
154,CCCCOc1cc(Cl)c(C(=O)O)cc1Cl,11.0,False
155,COc1cccc(-c2cc(Cl)cnc2C(=O)O)c1,11.0,False
156,COc1cc(OC(F)(F)F)c(F)cc1-c1c(C)cc(-c2ccccc2)cc1C(=O)O,11.0,False
157,COc1ccc(-c2cnc(C)c(C(C)=O)c2Cl)c(C(=O)O)c1,11.0,False
158,COc1cc(O)c(C(=O)O)cc1OC(C)(C)C,11.0,False
159,O=C(O)c1csc2cc(C(F)(F)F)ccc12,11.0,False
160,COc1ccc(-c2ccc(C(=O)O)s2)cc1OC,11.0,False
161,O=C(O)c1cncc(Cc2cc(F)cc(Br)c2)c1,11.0,False
162,COc1cc(O)c(Cl)cc1C(=O)O,1.0,True
163,CC(C)c1cc(C(=O)O)cc(=O)[nH]1,11.0,False
164,CCC(C(=O)O)c1ccccc1,0.0,True
165,O=C(O)c1cccc(C2CC2)c1Cl,1.0,True
166,C=C1CC1Cc1ncc2ccccc2c1C(=O)O,11.0,False
167,O=C(O)c1cc(Cl)c(F)cc1F,3.0,True
168,CC(F)(F)c1cc(C(=O)O)c(F)cc1Cl,11.0,False
169,O=C(O)c1cc([N+](=O)[O-])c(Cl)cc1Cl,2.0,True
170,CC(C)Oc1ccccc1C(=O)O,2.0,True
171,COc1ccc(C(=O)O)c(O)c1OC(C)C,11.0,False
172,COc1cc(C(=O)O)cc(C(C)C)c1,2.0,True
173,CC(C)(C)c1c(Br)cc(OCCCC(F)(F)F)cc1C(=O)O,11.0,False
174,O=C(O)c1cc(Cl)cc2ncccc12,11.0,False
175,CSc1cc(C(=O)O)cc(Cl)c1O,11.0,False
176,O=C(O)c1ccc(Cl)c(C(=O)F)c1,11.0,False
177,O=C(O)c1c(Cl)cc(C(F)(F)F)c2ccccc12,11.0,False
178,Cc1ccc(C(=O)O)c2cnccc12,11.0,False
179,CC(C)Oc1cc(OC(C)C)cc(C(=O)O)c1,11.0,False
180,O=C(O)c1ncc(F)c(C(F)(F)F)c1F,11.0,False
181,Cc1cccc(-c2nc(C(=O)O)c[nH]2)c1,11.0,False
182,CCc1cccc(-c2cc(C)c(C)c(C(=O)O)c2)c1C,11.0,False
183,O=C(O)c1ncccc1-c1ncc2ccccc2n1,11.0,False
184,Cc1ccc(Cl)cc1C(=O)O,1.0,True
185,O=C(O)c1cc(OCCCCc2ccccc2)ccc1OC(F)F,11.0,False
186,Cc1ccc(-c2ccnc(C(F)(F)F)c2)cc1C(=O)O,11.0,False
187,O=C(O)c1cc2cccnc2cc1CCc1ccccc1Br,11.0,False
188,CCCC(=O)c1ccc(C(=O)O)c(O)c1,11.0,False
189,CCc1nc(C)c(C(=O)O)s1,11.0,False
190,CCOc1ccc2[nH]c(C)c(C(=O)O)c2c1,11.0,False
191,CC(C)(C)c1c(Cl)ccc(C(=O)c2ccc(F)cc2)c1C(=O)O,11.0,False
192,C=Cc1cccc(OC)c1C(=O)O,11.0,False
193,NC(=O)c1ccc(C(=O)O)cc1-c1cc(F)cc(F)c1,3.0,True
194,CC(C)(C)c1cccc(C(=O)O)c1Cl,11.0,False
195,CCOc1ccc(-c2ccc(C(=O)O)cc2)cc1F,11.0,False
196,CCOc1cc(-c2ccccc2)cnc1C(=O)O,10.0,True
197,Cc1ccc(-c2ccc(C(=O)O)o2)cc1,11.0,False
198,O=C(O)c1cc(-c2ccccc2)ncc1F,0.0,True
199,CC1(C)CCC1C(=O)O,3.0,True
200,CC(=O)c1cccc2cc(C(=O)O)ccc12,11.0,False
201,COc1cc(C(=O)O)cc2cc(C(F)(F)F)[nH]c12,11.0,False
202,CC(=O)c1cc(C(=O)O)cc([N+](=O)[O-])c1,11.0,False
203,O=C(O)c1ccccc1Oc1ccc(C(F)(F)F)nc1C(F)(F)F,11.0,False
204,O=C(O)c1c(F)c(F)c(F)c(F)c1Br,1.0,True
205,O=C(O)c1cccc(Br)c1OC(F)F,2.0,True
206,O=C(O)c1ccc(-c2ccc(C(F)(F)F)cc2)cn1,1.0,True
207,O=C(O)C1(c2cc(F)cc(F)c2)CCC1,11.0,False
208,C=C(c1ccc(CC(=O)O)cc1)c1ccc(Cl)cc1C(F)(F)F,11.0,False
209,O=C(O)c1[nH]cc2ncccc12,11.0,False
210,C=C(c1ccc(C(=O)O)cc1)c1ccc(C(F)(F)F)c(Cl)c1,11.0,False
211,Cc1c(Cc2ccccc2)cc(C(=O)O)c(=O)c(Cl)c1C,11.0,False
212,O=C(O)c1cc(Cl)c(Cl)c(Cl)c1OCC(F)(F)F,11.0,False
213,O=C(O)c1ccccc1-c1ccccc1F,11.0,False
214,CC(=O)c1ccc(C(=O)O)c(O)c1Cl,1.0,True
215,COc1ccc2[nH]cc(C)c2c1C(=O)O,11.0,False
216,COc1cccc(F)c1-c1n[nH]c(C(=O)O)c1F,11.0,False
217,O=C(O)c1ccc2c(c1)CNCCC2,11.0,False
218,O=C(O)c1ccc2cccc(-c3cnco3)c2c1,11.0,False
219,CCCCOc1ccc(OCC(F)(F)F)cc1C(=O)O,11.0,False
220,CC(C)Oc1c(O)cccc1C(=O)O,1.0,True
221,O=C(O)c1ccc(-c2ccc(Cl)c(Cl)c2)nn1,11.0,False
222,COc1cccc(Cc2ccc(C(=O)O)cc2)c1,11.0,False
223,O=C(O)c1cc(Br)cc(Cl)c1C(F)(F)F,2.0,True
224,O=C(O)c1cc(-c2ccncc2)c(Br)s1,11.0,False
225,COc1ccc(-c2ccc(Br)cc2C(=O)O)s1,11.0,False
226,CCOc1cc(C(F)(F)F)ccc1-c1ccc(OCc2ccccc2)cc1C(=O)O,11.0,False
227,CC(=O)c1c(-c2ccc(O)c(C(=O)O)c2)ccc(Cl)c1C,11.0,False
228,O=C(O)c1c(Br)cccc1C(F)(F)F,2.0,True
229,CC(C)c1cscc1CCC(=O)O,11.0,False
230,Cc1[nH]cc(O)c1C(=O)O,11.0,False
231,COc1cccc(-c2cc(C(F)(F)F)ccc2C(=O)O)c1,11.0,False
232,Cc1ccc(C(=O)O)cc1,1.0,True
233,CC(C)(C)CCOc1cc(C(=O)O)ccc1Br,11.0,False
234,COc1ccccc1Oc1cc(C(=O)O)c(C(C)=O)cn1,11.0,False
235,Cc1noc(C)c1C(=O)O,11.0,False
236,O=C(O)c1cn(-c2cc(F)c(Oc3ccc(F)cc3)cc2F)cn1,11.0,False
237,O=C(O)c1cc(Br)c(-c2ccccc2Cl)c(=O)o1,11.0,False
238,COc1cc(C)c(-c2c[nH]c(-c3cccc(C(=O)O)c3)n2)cc1C,11.0,False
239,O=C(O)c1cc([N+](=O)[O-])c(Cl)c(Cl)c1Br,11.0,False
240,CCc1ccc(C(C)c2ccc(Cl)c(OC)c2)c(C(=O)O)c1,11.0,False
241,COc1cncc(C(=O)O)c1C,11.0,False
242,O=C(O)CCc1cccc2cc[nH]c12,11.0,False
243,COc1ccc(-c2cnc(C(=O)O)cc2-c2ccc3ccccc3c2)c(C(C)=O)c1,11.0,False
244,CC(C)c1c(Cl)cccc1CC(=O)O,11.0,False
245,O=C(O)c1ccc(Cn2c(C(F)(F)F)ccc(C(F)(F)F)c2=O)cc1,11.0,False
246,COc1ccc(Oc2cccc(Oc3cc(C(=O)O)[nH]n3)c2)cc1OC,11.0,False
247,CC(C)Oc1cc(O)c(C(F)(F)F)cc1C(=O)O,11.0,False
248,CCCOc1c(C)cc(Cl)cc1C(=O)O,11.0,False
249,COc1ccc(C2CC(=O)c3ccc(O)cc32)c(C(=O)O)c1,11.0,False
250,CC(C)(C)CCc1ccc(-c2cc(F)c(C(=O)O)cc2OC(F)F)cc1,11.0,False
251,CC1(C)Cc2ncccc2C(c2cc(C(F)(F)F)ccc2C(=O)O)C1,11.0,False
252,COc1ccc(C(=O)c2ccc(O)cc2)cc1C(=O)O,11.0,False
253,COc1ccc(-c2ccc(Cl)cn2)cc1C(=O)O,11.0,False
254,O=C(O)C1CCCC1c1ccccc1Cl,11.0,False
255,CCOc1cc(-c2cc(C(=O)O)nn2C)c(C)cc1C(F)F,11.0,False
256,COc1c(C(C)C)ccc(OC(C)C)c1C(=O)O,11.0,False
257,O=C(O)c1cc(Br)c[nH]1,1.0,True
258,Cc1cc(C(=O)O)n[nH]1,1.0,True
259,Cc1ccc(-c2ccccc2C(=O)O)cc1[N+](=O)[O-],11.0,False
260,Cc1cc(Br)sc1C(=O)O,11.0,False
261,O=C(O)c1ccc(-n2cccc2)cc1C(F)(F)F,11.0,False
262,NC(=O)c1ccc(-c2c(O)cc(C(=O)O)cc2F)c(C(F)(F)F)c1,11.0,False
263,NCc1ccc(-c2ccc(Cl)cc2C(=O)O)cc1,11.0,False
264,O=C(O)c1ccc(F)c(-c2ccccc2Cl)c1,2.0,True
265,COc1cc(OC)c(C(=O)O)cc1F,11.0,False
266,O=C(O)c1ccc(-c2cccs2)cc1[N+](=O)[O-],11.0,False
267,O=C(O)c1cc(-c2ccc(C(F)(F)F)cc2)ncc1C(F)(F)F,11.0,False
268,CC(=O)c1ccc(Cc2cc(Br)cc(C(=O)O)c2Cl)cc1,11.0,False
269,CCc1ccccc1Oc1cc(-c2ccccc2C(=O)O)ccc1Br,11.0,False
270,CC(C)c1cc(-c2ccc(C3(C)CCC3)cc2)ncc1C(=O)O,11.0,False
271,Cc1ccccc1Cc1cc(Cl)c(C(=O)O)c(Br)c1Cl,11.0,False
272,CCC(=C(C)C)c1cc(C(=O)O)cc([N+](C)(C)C)c1,11.0,False
273,CCOc1ncccc1C(=O)O,1.0,True
274,O=C(O)c1c(Cl)cccc1OC(F)F,11.0,False
275,CC(C)(C)c1ccc(C(=O)O)c2ccccc12,11.0,False
276,O=C(O)c1ccc2ccsc2c1Cl,11.0,False
277,Cc1ccc(-c2ccc(Oc3ccccc3)c(C(F)(F)F)c2)c(C(=O)O)n1,11.0,False
278,Cc1cc(C(=O)O)cs1,11.0,False
279,COc1c(C(=O)O)ccc(C(F)(F)F)c1Cl,2.0,True
280,C=CCOc1cc(Cl)c(Cl)cc1C(=O)O,11.0,False
281,O=C(O)c1cc(-c2ccc(O)cc2O)c[nH]1,11.0,False
282,N#Cc1ccc(-c2ccc(Cl)cc2C(=O)O)cc1,11.0,False
283,O=C(O)c1c(O)c(=O)[nH]c2ccccc12,11.0,False
284,CCOc1ccc(CNC(=O)c2cc(C(F)(F)F)c(Cl)cc2-c2cccc(C(=O)O)c2)c(Br)c1,11.0,False
285,O=C(O)CCC(=O)c1ccccc1OC(F)(F)F,11.0,False
286,CCCOc1ccc(Cc2cc(Cl)ccc2C(=O)O)c(F)c1,11.0,False
287,Cc1cc(C(=O)O)c(-n2ccnc2)cc1F,3.0,True
288,O=C(O)c1cc([N+](=O)[O-])ccc1Oc1ccccc1,11.0,False
289,Cc1ccc(-c2cccnc2C(=O)O)cc1,11.0,False
290,COc1c(Br)c(Cc2c(-c3ccccc3)n[nH]c2C(=O)O)c(Br)c(OC)c1OC,11.0,False
291,CC(=O)c1cc(-c2nccs2)c(F)cc1C(=O)O,11.0,False
292,COc1cc(OC(F)(F)F)cc(C(=O)O)c1OC,11.0,False
293,Cc1cc(C)c(-c2ccc(Br)cc2)c(C(=O)O)c1,8.0,True
294,COc1ccc(OC)c(-c2ccc(C(C)=O)nc2C(=O)O)c1,11.0,False
295,CCCCOc1ccc(-c2cc(O)c(C(=O)O)cc2O)cc1,11.0,False
296,Cc1csc(C(=O)O)c1Cl,11.0,False
297,Cc1ccc(C)c(-c2cc(C(=O)O)c(F)cc2C(F)(F)F)c1,11.0,False
298,COc1cc(-c2ccnc(C(=O)O)c2)ccc1O,11.0,False
299,Cc1ccc(C(=O)O)c(=O)[nH]1,1.0,True
300,CC(=O)c1ccc(C(=O)O)c(-c2ccc(Cl)cc2)c1,11.0,False
301,Cc1cccc(C(=O)O)c1OCC(F)(F)F,11.0,False
302,CC(=O)c1ccc(Cl)c(C(=O)O)c1Cl,1.0,True
303,CCCOc1ccc(C(F)(F)F)cc1C(=O)O,11.0,False
304,COc1ccc(C(F)(F)F)cc1-c1cc(C)c2nccc(C(=O)O)c2c1,11.0,False
305,O=C(O)c1cc(-c2ccc(OC(F)F)c(C(F)(F)F)c2)ccc1Br,11.0,False
306,CC(C)c1c(Cl)cccc1Oc1ccc(C(=O)O)nc1,11.0,False
307,CC(C)(C)c1ccc(-c2ccccc2C(=O)O)cc1C(F)(F)F,11.0,False
308,CC(C(=O)O)c1ccc(F)c(F)c1,1.0,True
309,Cc1ccc(C(=O)O)c(C)c1,2.0,True
310,Cc1cc(C(C)C)ccc1-c1ccc(F)c(C(=O)O)c1,11.0,False
311,CCc1c(C(=O)O)cnn1-c1ccc(C)cc1,11.0,False
312,O=C(O)c1ccc(Oc2cc(Cl)ccc2Cl)cc1,11.0,False
313,CCc1ccc(-c2ccc(C(C)(C)C)c(C(=O)O)c2)cc1,11.0,False
314,CC(C)(C)c1ccc(OC(F)F)cc1C(=O)O,11.0,False
315,COc1cc(-c2cnc(C(=O)O)cn2)cc(Br)c1OC,11.0,False
316,Cc1ccc(C(C)(C)C)cc1C(=O)O,11.0,False
317,CCCCc1ccc(-c2cc(C(=O)O)ncc2OC)cc1,11.0,False
318,O=C(O)c1ncccc1Cc1ccccc1OC(F)(F)F,11.0,False
319,O=C(O)c1c(O)cccc(C(F)(F)F)c1=O,11.0,False
320,CCOc1ccc(-c2cccc(C(=O)O)n2)cc1,11.0,False
321,O=C(O)c1ccc(Cl)c(Cl)c1S(=O)(=O)Cc1ccc(F)cc1C(F)(F)F,11.0,False
322,CCc1ccc(C)c2[nH]c(C(=O)O)cc12,11.0,False
323,O=C(O)c1ncc(Cl)cc1C(F)(F)F,1.0,True
324,O=C(O)c1ccc(F)cc1-n1ccnc1,3.0,True
325,O=C(O)c1cc(CCl)cc(O)c1O,11.0,False
326,O=C(O)c1cc(Oc2ccc(-c3ccc(O)cc3)c(Br)c2)ccn1,11.0,False
327,O=C(O)c1ccccc1-n1cccn1,11.0,False
328,O=C(O)c1c(C(F)(F)F)cc2nc[nH]c2c1F,11.0,False
329,Cc1ccc(-c2cscc2Cl)c(C(=O)O)c1,11.0,False
330,COc1cc(Cc2ccccc2)ccc1-c1ccc(O)cc1OCc1ccc(C(=O)O)cc1,11.0,False
331,CCc1c(F)cccc1C(=O)O,1.0,True
332,CCOc1ccc(C(=O)O)cc1C(C)=O,1.0,True
333,COc1ccc(C(=O)O)c(F)c1Oc1cccc(Cl)c1,11.0,False
334,COc1ccccc1-c1c(C)c(C(=O)O)n[nH]c1=O,11.0,False
335,COc1ccc(-c2nnc(C(=O)O)cc2Cl)cc1O,11.0,False
336,CCC(=O)c1[nH]c(C(=O)O)cc1-c1ccsc1,11.0,False
337,O=C(O)CCCc1ccc(O)c(OC(F)(F)F)c1,11.0,False
338,O=C(O)c1cc(Cc2cc(Br)ccc2Br)ccc1Br,11.0,False
339,O=C(O)c1ncc(Cl)cc1C(F)F,4.0,True
340,CC(C)(C)Oc1c(Cl)cccc1C(=O)O,11.0,False
341,O=C(O)Cc1c(F)ccc(C(F)(F)F)c1F,11.0,False
